screen_name,text,date,favorite_count,retweet_count,location
Shubham96922873,"REDMI NOTE 8 T  Support Multifunctional NFc #redminote8t #RedmiNote8  
https://t.co/5uhW9KOngJ",2019-11-15 15:13:12,1,0,
LibrephoneWeb,Lo tenemos disponible en tienda y solo podemos decir cosas buenas de el #RedmiNote8T . https://t.co/hA5RrYUtQ9,2019-11-15 11:39:52,0,0,"Lugo, (Plaza Augas Ferreas)"
OmarBelkaab,Crédits @Griffoooo dans le cadre de son test du #RedmiNote8T qui sort bientôt 👀,2019-11-15 11:17:45,6,0,"Paris, France"
ventadroid,"رسمياً عن هاتف #شاومي #RedmiNote8T مع أربع كاميرات في الخلف بدقة 48 ميجابكسل
https://t.co/wfzyq8irxk",2019-11-15 10:00:08,0,0,
MiuiBlog,"Codice Sconto - #Redmi Note 8T 4/64Gb Global a 185€  garanzia 2 anni Italia e spedito d ...
#Xiaomi #Nfc #Offerta… https://t.co/SZ4ctkHvHx",2019-11-15 09:12:20,0,0,
TymekNowak,"Jak prezentuje się nowy #RedmiNote8T? 🤔
Ciekawie wygląda jak na swoją cenę, ale również jestem ciekawy jak sprawdzą… https://t.co/jXpgTtGA85",2019-11-15 07:51:53,3,0,Katowice
TymekNowak,"Wczorajszą premierę uważam za udaną 😍
#Xiaomi #RedmiNote8T #MiNote10 https://t.co/mTqbmwXLVt",2019-11-15 07:29:45,4,0,Katowice
javichu_3002,RT @XiaomiEspana: 4 cámaras entre las cuales una está especializada en fotografía macro. ¿Te has fijado qué pedazo foto saca #RedmiNote8T?…,2019-11-14 22:56:21,0,5,
Ptelemoveis,"Já está disponível para encomenda o novo Redmi Note 8T  com câmara de 48MP🔥
Vê o preço neste link -… https://t.co/cmM3QdtqrE",2019-11-14 22:00:01,0,0,Leiria
benchmarkpl,"#RedmiNote8T w Polsce. Znamy ceny poszczególnych konfiguracji.

https://t.co/Fpk4apdCUb",2019-11-14 21:38:18,1,0,
rchelinski,"Przyzwoity sprzęt w niskiej cenie?

#RedmiNote8T  #RedmiNote8 #Xiaomi https://t.co/1jUd9gCStb",2019-11-14 21:12:58,0,0,"Warszawa, Polska"
AntonioJaenT,RT @XiaomiUK: Capture both epic moments and everyday moments with #RedmiNote8T - coming soon to the UK.,2019-11-14 21:06:37,0,3,Madrid ( ESPAÑA)
ROOTBLOGit,"🆕 Dwa nowe smartfony Xiaomi oficjalnie w Polsce!
👉 https://t.co/3JxE5YzVj6
#RedmiNote8T #XiaomiMiNote10 https://t.co/Rjb0ZfDu0a",2019-11-14 20:53:47,3,0,
TECHNOSenior1,#Xiaomi zaprezentowało dzisiaj kolejnego przedstawiciela rodziny #Redmi: #RedmiNote8T. Smartfon wyposażony jest w p… https://t.co/UeRqc29zib,2019-11-14 19:48:34,3,1,"Śląskie, Polska"
android_polska,"Poznajcie #Xiaomi #MiNote10 , czyli pierwszy telefon firmy z pięcioma aparatami i 108 MPx oraz #RedmiNote8T , czyli… https://t.co/5cXvBCT4uN",2019-11-14 19:06:06,0,0,Polska
TECHNOSenior1,RT @TechnoSeniorPL: Ceny #RedmiNote8T https://t.co/DFjMlgdo3Q,2019-11-14 18:55:37,0,1,"Śląskie, Polska"
TechnoSeniorPL,Ceny #RedmiNote8T https://t.co/DFjMlgdo3Q,2019-11-14 18:36:21,2,1,
BartekRak,"#RedmiNote8T zapowiada się ciekawie, ładny wygląd i kolory, cztery obiektywy 📸 oraz bateria 4000mAh 🔋 
Cena? 
3/32… https://t.co/iAvwpVnvPg",2019-11-14 18:35:55,8,0,Poznań Polska
